tipo;prov;mun;clase;refcat;uc;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nombrevia;ndp;letra;ndp2;letra2;km;direccionne;anyoconstr;exactituda;superficie;longitudfa
13;46;019;UR;5118514YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00001;CL;ALAPONT;0032;;0000;;00000;;1920;E;0000000;00621
13;46;019;UR;5118513YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00001;CL;ALAPONT;0030;;0000;;00000;;1973;E;0000000;00553
13;46;019;UR;5118513YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00001;CL;ALAPONT;0030;;0000;;00000;;1973;E;0000000;00553
13;46;019;UR;5118513YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00001;CL;ALAPONT;0030;;0000;;00000;;1973;E;0000000;00553
13;46;019;UR;5118511YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0045;;0000;;00000;;1900;E;0000000;00566
13;46;019;UR;5118511YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0045;;0000;;00000;;1900;E;0000000;00566
13;46;019;UR;5118511YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0045;;0000;;00000;;1900;E;0000000;00566
13;46;019;UR;5118510YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0047;;0000;;00000;;1920;E;0000000;00752
13;46;019;UR;5118510YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0047;;0000;;00000;;1920;E;0000000;00752
13;46;019;UR;5118510YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0047;;0000;;00000;;1920;E;0000000;00752
13;46;019;UR;5118507YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0053;;0000;;00000;;1920;E;0000000;00481
13;46;019;UR;5118507YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0053;;0000;;00000;;1920;E;0000000;00481
13;46;019;UR;5118507YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0053;;0000;;00000;;1920;E;0000000;00481
13;46;019;UR;5118506YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0057;;0000;;00000;;1986;E;0000000;01668
13;46;019;UR;5118506YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0057;;0000;;00000;;1986;E;0000000;01668
13;46;019;UR;5118505YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0061;;0000;;00000;;1900;E;0000000;00590
13;46;019;UR;5118505YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0061;;0000;;00000;;1900;E;0000000;00590
13;46;019;UR;5118505YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0061;;0000;;00000;;1900;E;0000000;00590
13;46;019;UR;5118504YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0063;;0000;;00000;;1900;E;0000000;00644
13;46;019;UR;5118504YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0063;;0000;;00000;;1900;E;0000000;00644
13;46;019;UR;5118504YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0063;;0000;;00000;;1900;E;0000000;00644
13;46;019;UR;5118503YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0065;;0000;;00000;;1940;E;0000000;00636
13;46;019;UR;5118503YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0065;;0000;;00000;;1940;E;0000000;00636
13;46;019;UR;5118503YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0065;;0000;;00000;;1940;E;0000000;00636
13;46;019;UR;5118502YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0067;;0000;;00000;;1940;E;0000000;00648
13;46;019;UR;5118502YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0067;;0000;;00000;;1940;E;0000000;00648
13;46;019;UR;5118502YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00013;CL;COLON;0067;;0000;;00000;;1940;E;0000000;00648
13;46;019;UR;5117533YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0032;;0000;;00000;;1920;E;0000000;00583
13;46;019;UR;5117533YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0032;;0000;;00000;;1920;E;0000000;00583
13;46;019;UR;5518211YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00070;CL;VERGE DOLORS;0015;;0000;;00000;;1940;E;0000000;00579
13;46;019;UR;5518211YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00070;CL;VERGE DOLORS;0015;;0000;;00000;;1940;E;0000000;00579
13;46;019;UR;5518211YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00070;CL;VERGE DOLORS;0015;;0000;;00000;;1940;E;0000000;00579
13;46;019;UR;5518210YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0020;;0000;;00000;;1956;E;0000000;00660
13;46;019;UR;5518210YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0020;;0000;;00000;;1956;E;0000000;00660
13;46;019;UR;5518209YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0018;;0000;;00000;;1965;E;0000000;00819
13;46;019;UR;5518209YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0018;;0000;;00000;;1965;E;0000000;00819
13;46;019;UR;5518207YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0014;;0000;;00000;;1973;E;0000000;00822
13;46;019;UR;5518207YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0014;;0000;;00000;;1973;E;0000000;00822
13;46;019;UR;5518207YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0014;;0000;;00000;;1997;E;0000000;00822
13;46;019;UR;5518207YJ1451N;0004;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0014;;0000;;00000;;1997;E;0000000;00822
13;46;019;UR;5518206YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0012;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;5518206YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0012;;0000;;00000;;1965;E;0000000;01831
13;46;019;UR;5518206YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0012;;0000;;00000;;1965;E;0000000;01831
13;46;019;UR;5518206YJ1451N;0004;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0012;;0000;;00000;;1965;E;0000000;01831
13;46;019;UR;5518205YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0008;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;5518205YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0008;;0000;;00000;;1965;E;0000000;01400
13;46;019;UR;5518205YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0008;;0000;;00000;;1965;E;0000000;01400
13;46;019;UR;5518205YJ1451N;0004;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0008;;0000;;00000;;1965;E;0000000;01400
13;46;019;UR;5518204YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0004;;0000;;00000;;1964;E;0000000;01009
13;46;019;UR;5518204YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00062;CL;SANT VICENT;0004;;0000;;00000;;1964;E;0000000;01009
13;46;019;UR;5517914YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0021;;0000;;00000;;1918;E;0000000;00705
13;46;019;UR;5517914YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0021;;0000;;00000;;1918;E;0000000;00705
13;46;019;UR;5517913YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0023;;0000;;00000;;1918;E;0000000;00692
13;46;019;UR;5517913YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0023;;0000;;00000;;1918;E;0000000;00692
13;46;019;UR;5517913YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0023;;0000;;00000;;1918;E;0000000;00692
13;46;019;UR;5517910YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0029;;0000;;00000;;1918;E;0000000;00610
13;46;019;UR;5517910YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0029;;0000;;00000;;1918;E;0000000;00610
13;46;019;UR;5517910YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00027;CL;GENERAL ALBERT;0029;;0000;;00000;;1918;E;0000000;00610
13;46;019;UR;5517908YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00070;CL;VERGE DOLORS;0010;;0000;;00000;;1910;E;0000000;00731
13;46;019;UR;5517908YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00070;CL;VERGE DOLORS;0010;;0000;;00000;;1910;E;0000000;00731
13;46;019;UR;5517908YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00070;CL;VERGE DOLORS;0010;;0000;;00000;;1910;E;0000000;00731
13;46;019;UR;5517905YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0038;;0000;;00000;;1946;E;0000000;00894
13;46;019;UR;5517905YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0038;;0000;;00000;;1946;E;0000000;00894
13;46;019;UR;5517905YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0038;;0000;;00000;;1946;E;0000000;00894
13;46;019;UR;5517902YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0032;;0000;;00000;;1944;E;0000000;01061
13;46;019;UR;5517902YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0032;;0000;;00000;;1944;E;0000000;01061
13;46;019;UR;5517901YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0030;;0000;;00000;;1950;E;0000000;01068
13;46;019;UR;5517901YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00051;CL;REI EN JAUME;0030;;0000;;00000;;1950;E;0000000;01068
13;46;019;UR;5313828YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0003;;0000;;00000;;1910;E;0000000;00977
13;46;019;UR;5313828YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0003;;0000;;00000;;1910;E;0000000;00977
13;46;019;UR;5313828YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0003;;0000;;00000;;1910;E;0000000;00977
13;46;019;UR;5313827YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0005;;0000;;00000;;1993;E;0000000;00606
13;46;019;UR;5313827YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0005;;0000;;00000;;1993;E;0000000;00606
13;46;019;UR;5313826YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0007;;0000;;00000;;1920;E;0000000;00600
13;46;019;UR;5313826YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0007;;0000;;00000;;1920;E;0000000;00600
13;46;019;UR;5313826YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0007;;0000;;00000;;1920;E;0000000;00600
13;46;019;UR;5313824YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0011;;0000;;00000;;1920;E;0000000;00645
13;46;019;UR;5313824YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0011;;0000;;00000;;1920;E;0000000;00645
13;46;019;UR;5313824YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0011;;0000;;00000;;1920;E;0000000;00645
13;46;019;UR;5313823YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0013;;0000;;00000;;1940;E;0000000;00638
13;46;019;UR;5313823YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0013;;0000;;00000;;1940;E;0000000;00638
13;46;019;UR;5313823YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0013;;0000;;00000;;1940;E;0000000;00638
13;46;019;UR;5313822YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0015;;0000;;00000;;1928;E;0000000;00650
13;46;019;UR;5313822YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0015;;0000;;00000;;1928;E;0000000;00650
13;46;019;UR;5313822YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0015;;0000;;00000;;1928;E;0000000;00650
13;46;019;UR;5313820YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0019;;0000;;00000;;1920;E;0000000;00675
13;46;019;UR;5313820YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0019;;0000;;00000;;1920;E;0000000;00675
13;46;019;UR;5313820YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0019;;0000;;00000;;1920;E;0000000;00675
13;46;019;UR;5313819YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0021;;0000;;00000;;1924;E;0000000;00650
13;46;019;UR;5313819YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0021;;0000;;00000;;1924;E;0000000;00650
13;46;019;UR;5313819YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0021;;0000;;00000;;1924;E;0000000;00650
13;46;019;UR;5313818YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0023;;0000;;00000;;2001;E;0000000;00684
13;46;019;UR;5313818YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0023;;0000;;00000;;2001;E;0000000;00684
13;46;019;UR;5313816YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00134;CL;AUSIAS MARCH;0026;;0000;;00000;;1920;E;0000000;01478
13;46;019;UR;5313816YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00134;CL;AUSIAS MARCH;0026;;0000;;00000;;1920;E;0000000;01478
13;46;019;UR;5313815YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00134;CL;AUSIAS MARCH;0024;;0000;;00000;;1940;E;0000000;00763
13;46;019;UR;5313815YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00134;CL;AUSIAS MARCH;0024;;0000;;00000;;1940;E;0000000;00763
13;46;019;UR;5313813YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0020;;0000;;00000;;1928;E;0000000;00573
13;46;019;UR;5313813YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0020;;0000;;00000;;1928;E;0000000;00573
13;46;019;UR;5313812YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0018;;0000;;00000;;1922;E;0000000;00544
13;46;019;UR;5313812YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0018;;0000;;00000;;1922;E;0000000;00544
13;46;019;UR;5313812YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0018;;0000;;00000;;1922;E;0000000;00544
13;46;019;UR;5313811YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0016;;0000;;00000;;1920;E;0000000;00697
13;46;019;UR;5313811YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0016;;0000;;00000;;1920;E;0000000;00697
13;46;019;UR;5313810YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0014;;0000;;00000;;1920;E;0000000;00656
13;46;019;UR;5313810YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0014;;0000;;00000;;1920;E;0000000;00656
13;46;019;UR;5313810YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0014;;0000;;00000;;1920;E;0000000;00656
13;46;019;UR;5313810YJ1451S;0004;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0014;;0000;;00000;;1920;E;0000000;00656
13;46;019;UR;5313809YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0012;;0000;;00000;;1920;E;0000000;00641
13;46;019;UR;5313809YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0012;;0000;;00000;;1920;E;0000000;00641
13;46;019;UR;5313809YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0012;;0000;;00000;;1920;E;0000000;00641
13;46;019;UR;5313808YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0010;;0000;;00000;;1910;E;0000000;00615
13;46;019;UR;5313808YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0010;;0000;;00000;;1910;E;0000000;00615
13;46;019;UR;5313808YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0010;;0000;;00000;;1910;E;0000000;00615
13;46;019;UR;5313806YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0006;;0000;;00000;;1920;E;0000000;00617
13;46;019;UR;5313806YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0006;;0000;;00000;;1920;E;0000000;00617
13;46;019;UR;5313806YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0006;;0000;;00000;;1920;E;0000000;00617
13;46;019;UR;5313805YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00021;CL;EXERCIT ESPANYO;0004;;0000;;00000;;1935;E;0000000;00904
13;46;019;UR;5313804YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0001;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;5313804YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0001;;0000;;00000;;1980;E;0000000;01437
13;46;019;UR;5313804YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0001;;0000;;00000;;1980;E;0000000;01437
13;46;019;UR;5313804YJ1451S;0004;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0001;;0000;;00000;;1980;E;0000000;01437
13;46;019;UR;5313803YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0003;;0000;;00000;;1935;E;0000000;00740
13;46;019;UR;5313803YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0003;;0000;;00000;;1935;E;0000000;00740
13;46;019;UR;5313803YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0003;;0000;;00000;;1935;E;0000000;00740
13;46;019;UR;5313801YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0007;;0000;;00000;;1935;E;0000000;00800
13;46;019;UR;5313801YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0007;;0000;;00000;;1935;E;0000000;00800
13;46;019;UR;5313801YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00063;CL;SANTA BARBARA;0007;;0000;;00000;;1935;E;0000000;00800
13;46;019;UR;5312320YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0027;;0000;;00000;;1996;E;0000000;01289
13;46;019;UR;5312320YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0027;;0000;;00000;;1998;E;0000000;01289
13;46;019;UR;5312320YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00004;CL;APARISI GUIJARR;0027;;0000;;00000;;1996;E;0000000;01289
13;46;019;UR;5312313YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0018;;0000;;00000;;1965;E;0000000;00650
13;46;019;UR;5312313YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0018;;0000;;00000;;1965;E;0000000;00650
13;46;019;UR;5312311YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0014;;0000;;00000;;1920;E;0000000;00590
13;46;019;UR;5312311YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0014;;0000;;00000;;1920;E;0000000;00590
13;46;019;UR;5312311YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0014;;0000;;00000;;1920;E;0000000;00590
13;46;019;UR;5312310YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0012;;0000;;00000;;1982;E;0000000;00708
13;46;019;UR;5312310YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0012;;0000;;00000;;1982;E;0000000;00708
13;46;019;UR;5312310YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0012;;0000;;00000;;1982;E;0000000;00708
13;46;019;UR;5312307YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0002;;0000;;00000;;1986;E;0000000;00000
13;46;019;UR;5312307YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0002;;0000;;00000;;1986;E;0000000;01615
13;46;019;UR;5312307YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0002;;0000;;00000;;1986;E;0000000;01615
13;46;019;UR;5312307YJ1451S;0004;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0002;;0000;;00000;;1986;E;0000000;01615
13;46;019;UR;5312307YJ1451S;0005;46;VALENCIA;019;019;L'ALCUDIA;;00068;CM;VELL D'ALCIRA;0002;;0000;;00000;;1986;E;0000000;01615
13;46;019;UR;5312306YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00134;CL;AUSIAS MARCH;0025;;0000;;00000;;1980;E;0000000;00637
13;46;019;UR;5312306YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00134;CL;AUSIAS MARCH;0025;;0000;;00000;;1980;E;0000000;00637
13;46;019;UR;5117532YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0030;;0000;;00000;;1920;E;0000000;00632
13;46;019;UR;5117532YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0030;;0000;;00000;;1920;E;0000000;00632
13;46;019;UR;5117530YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0026;;0000;;00000;;1925;E;0000000;00638
13;46;019;UR;5117530YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0026;;0000;;00000;;1925;E;0000000;00638
13;46;019;UR;5117529YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0024;;0000;;00000;;1920;E;0000000;00637
13;46;019;UR;5117529YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0024;;0000;;00000;;1920;E;0000000;00637
13;46;019;UR;5117529YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0024;;0000;;00000;;1920;E;0000000;00637
13;46;019;UR;5117528YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0022;;0000;;00000;;1930;E;0000000;00661
13;46;019;UR;5117528YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0022;;0000;;00000;;1930;E;0000000;00661
13;46;019;UR;5117527YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0020;;0000;;00000;;1920;E;0000000;00680
13;46;019;UR;5117527YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0020;;0000;;00000;;1920;E;0000000;00680
13;46;019;UR;5117527YJ1451N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0020;;0000;;00000;;1920;E;0000000;00680
13;46;019;UR;5117526YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0018;;0000;;00000;;1910;E;0000000;00694
13;46;019;UR;5117526YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0018;;0000;;00000;;1910;E;0000000;00694
13;46;019;UR;5117525YJ1451N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0016;;0000;;00000;;1920;E;0000000;00797
13;46;019;UR;5117525YJ1451N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00032;CL;LOPE DE VEGA;0016;;0000;;00000;;1920;E;0000000;00797
