tipo;prov;mun;refcat;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nomvia;ndp;letra;ndp2;letra2;km;bloque;direccionne;cp;distrito;munorigen;zonaconcentracion;poligono;parcela;paraje;nomparaje;superficie;supconstruida;supconssr;supconsbr;supcubiert;x;y;Blanco6;refcatbice;nombrebice;srs
11;46;019;46019A00109014;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;001;09014;00025;L'ALCUDIA;0000000173;0000000;0000000;0000000;0000000;071032656;0434116017;;;EPSG:25830
11;46;019;46019A00109007;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;001;09007;00025;L'ALCUDIA;0000000167;0000000;0000000;0000000;0000000;071002434;0434109931;;;EPSG:25830
11;46;019;46019A00609509;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;006;09509;00040;LAS HEREDADES;0000000032;0000000;0000000;0000000;0000000;071446751;0434120259;;;EPSG:25830
11;46;019;46019A01509045;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;015;09045;00010;EBOLS;0000000032;0000000;0000000;0000000;0000000;071593663;0434258165;;;EPSG:25830
11;46;019;46019A01300237;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;013;00237;00015;EL CASUPET;0000001708;0000000;0000000;0000000;0000000;071704197;0434295907;;;EPSG:25830
11;46;019;46019A02900118;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;00118;00042;OLIVARONS;0000009994;0000024;0000024;0000000;0000024;071259454;0433964142;;;EPSG:25830
11;46;019;46019A00400335;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;00335;00048;RIU RAU;0000002459;0000000;0000000;0000000;0000000;071358940;0434183030;;;EPSG:25830
11;46;019;46019A02600188;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00188;00029;LA CARRIONA;0000004167;0000000;0000000;0000000;0000000;071152311;0433988187;;;EPSG:25830
11;46;019;46019A02600182;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00182;00029;LA CARRIONA;0000003870;0000000;0000000;0000000;0000000;071184542;0434017791;;;EPSG:25830
11;46;019;46019A02600165;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00165;00029;LA CARRIONA;0000009123;0000000;0000000;0000000;0000000;071154360;0434028698;;;EPSG:25830
