tipo;prov;mun;refcat;orden;cargo;uc;bloque;escalera;planta;puerta;destino;tipo_refor;anyo_refor;anyo_ant;local_interior;sup_total;sup_porche_terraza;sup_otras_plantas;tipologia;modo_reparto
14;46;019;5312303YJ1451S;0005;0001;0002;;1;01;01;AAL;E;1955;1941;N;0000025;0000000;0000000;01236;
14;46;019;5312303YJ1451S;0004;0001;0003;;1;01;01;AAL;E;1955;1941;N;0000041;0000000;0000000;01236;
14;46;019;5312302YJ1451S;0001;0001;0001;;1;00;01;V;E;1979;1953;N;0000106;0000000;0000000;01226;
14;46;019;5312302YJ1451S;0003;0001;0001;;1;01;01;V;E;1979;1953;N;0000031;0000000;0000000;01226;
14;46;019;5312302YJ1451S;0002;0001;0002;;1;00;01;AAL;E;1979;1953;N;0000032;0000000;0000000;01236;
14;46;019;5312302YJ1451S;0005;0001;0002;;1;01;01;AAL;E;1979;1953;N;0000032;0000000;0000000;01236;
14;46;019;5312302YJ1451S;0004;0001;0003;;1;01;01;AAL;E;1979;1953;N;0000029;0000000;0000000;01236;
14;46;019;5220717YJ1452S;0001;0003;0001;;1;02;02;V;;0000;1975;N;0000108;0000000;0000000;01126;
14;46;019;5220717YJ1452S;0005;0002;0001;;1;01;01;V;;0000;1975;N;0000108;0000000;0000000;01126;
14;46;019;5220717YJ1452S;0007;0004;0001;;1;03;03;V;;0000;1975;N;0000108;0000000;0000000;01126;
14;46;019;5220717YJ1452S;0002;0003;0002;;1;04;04;AAL;;0000;1975;N;0000015;0000000;0000000;01135;
14;46;019;5220717YJ1452S;0006;0002;0002;;1;04;04;AAL;;0000;1975;N;0000018;0000000;0000000;01135;
14;46;019;5220717YJ1452S;0003;;0003;;C;OM;UN;V;;0000;1975;N;0000049;0000000;0000000;01125;AL3
14;46;019;5220717YJ1452S;0004;0001;0004;;1;00;01;AAL;;0000;1975;N;0000025;0000000;0000000;01135;
14;46;019;5220717YJ1452S;0008;0005;0004;;1;00;01;AAL;;0000;1975;N;0000028;0000000;0000000;01135;
14;46;019;5220717YJ1452S;0009;0006;0004;;1;00;02;AAL;;0000;1975;N;0000036;0000000;0000000;01135;
14;46;019;5220716YJ1452S;0001;0001;0001;;1;00;01;AAL;;0000;1972;N;0000095;0000000;0000000;01135;
14;46;019;5220716YJ1452S;0002;0002;0002;;1;01;01;V;;0000;1972;N;0000094;0000000;0000000;01125;
14;46;019;5220716YJ1452S;0003;0002;0002;;1;00;BJ;V;;0000;1972;N;0000006;0000000;0000000;01125;
14;46;019;5220716YJ1452S;0004;0002;0003;;1;02;02;AAL;;0000;1972;N;0000012;0000000;0000000;01135;
14;46;019;5220714YJ1452S;0001;0001;0001;;1;00;01;V;;0000;1979;N;0000098;0000000;0000000;01225;
14;46;019;5220714YJ1452S;0004;0001;0001;;1;01;01;V;;0000;1979;N;0000120;0000000;0000000;01225;
14;46;019;5220714YJ1452S;0002;0001;0002;;1;00;BJ;AAL;;0000;1979;N;0000019;0000000;0000000;01235;
14;46;019;5220714YJ1452S;0003;0001;0002;;1;00;BJ;AAL;;0000;1979;N;0000012;0000000;0000000;01235;
14;46;019;5220714YJ1452S;0005;0001;0002;;1;02;02;AAL;;0000;1979;N;0000036;0000000;0000000;01235;
14;46;019;5220713YJ1452S;0001;;0001;;C;OM;UN;V;;0000;1969;N;0000036;0000000;0000000;01126;AL3
14;46;019;5220713YJ1452S;0002;0001;0002;;1;01;01;V;E;1981;1975;N;0000073;0000000;0000000;01126;
14;46;019;5220713YJ1452S;0004;0002;0002;;1;01;02;V;E;1981;1975;N;0000071;0000000;0000000;01126;
14;46;019;5220713YJ1452S;0003;0001;0003;;1;00;BJ;AAL;E;1981;1975;N;0000071;0000000;0000000;01135;
14;46;019;5220713YJ1452S;0005;0002;0003;;1;00;BJ;AAL;E;1981;1975;N;0000071;0000000;0000000;01135;
14;46;019;5220712YJ1452S;0001;0001;0001;;1;00;01;V;O;1981;1977;N;0000129;0000000;0000000;01225;
14;46;019;5220712YJ1452S;0002;0001;0002;;1;00;BJ;AAP;O;1981;1977;N;0000011;0000000;0000000;01235;
14;46;019;5220712YJ1452S;0004;0001;0002;;1;02;02;AAL;O;1981;1977;N;0000005;0000000;0000000;01235;
14;46;019;5220712YJ1452S;0005;0001;0002;;1;02;02;AAL;O;1981;1977;N;0000011;0000000;0000000;01235;
14;46;019;5220712YJ1452S;0003;0001;0003;;1;01;01;AAL;O;1981;1977;N;0000144;0000000;0000000;01235;
14;46;019;5220711YJ1452S;0001;0001;0001;;1;00;01;V;;0000;1966;N;0000126;0000000;0000000;01125;
14;46;019;5220711YJ1452S;0004;0002;0001;;1;01;01;V;O;1978;1975;N;0000145;0000000;0000000;01125;
14;46;019;5220711YJ1452S;0005;0002;0001;;1;00;BJ;V;O;1978;1975;N;0000005;0000000;0000000;01125;
14;46;019;5220711YJ1452S;0002;0001;0002;;1;00;BJ;AAL;;0000;1966;N;0000050;0000000;0000000;01135;
14;46;019;5220711YJ1452S;0003;0001;0003;;1;00;BJ;AAL;;0000;1966;N;0000049;0000000;0000000;01135;
14;46;019;5116502YJ1451N;0001;0001;0001;;1;00;01;AAL;;0000;1981;N;0000123;0000000;0000000;01235;
14;46;019;5115412YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1969;N;0000104;0000000;0000000;01225;
14;46;019;5115412YJ1451N;0002;0001;0002;;1;00;BJ;AAL;O;1981;1969;N;0000040;0000000;0000000;01235;
14;46;019;5115412YJ1451N;0003;0001;0002;;1;00;BJ;AAL;O;1981;1969;N;0000013;0000000;0000000;01235;
14;46;019;5115412YJ1451N;0004;0001;0003;;1;01;01;V;O;1981;1969;N;0000154;0000000;0000000;01225;
14;46;019;5115412YJ1451N;0005;0001;0003;;1;02;02;V;O;1981;1969;N;0000017;0000000;0000000;01225;
14;46;019;5115411YJ1451N;0001;;0001;;C;OM;UN;V;;0000;1931;N;0000031;0000000;0000000;01225;AL3
14;46;019;5115411YJ1451N;0002;0001;0002;;1;00;01;V;E;1973;1952;N;0000088;0000000;0000000;01225;
14;46;019;5115411YJ1451N;0004;0002;0002;;1;01;01;V;O;1973;1962;N;0000134;0000000;0000000;01225;
14;46;019;5115411YJ1451N;0005;0003;0002;;1;02;02;V;O;1973;1962;N;0000100;0000000;0000000;01225;
14;46;019;5115411YJ1451N;0003;0001;0003;;1;00;BJ;AAL;E;1973;1952;N;0000067;0000000;0000000;01134;
14;46;019;5115410YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1969;N;0000091;0000000;0000000;01225;
14;46;019;5115410YJ1451N;0002;0001;0002;;1;00;BJ;AAL;O;1981;1969;N;0000049;0000000;0000000;01235;
14;46;019;5115410YJ1451N;0004;0001;0002;;1;00;02;AAP;O;1981;1969;N;0000033;0000000;0000000;01235;
14;46;019;5115410YJ1451N;0003;0001;0003;;1;01;01;AAL;O;1981;1969;N;0000140;0000000;0000000;01235;
14;46;019;5115409YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1969;N;0000142;0000000;0000000;01225;
14;46;019;5115409YJ1451N;0002;0001;0001;;1;01;01;V;O;1981;1969;N;0000029;0000000;0000000;01225;
14;46;019;5115409YJ1451N;0004;0001;0001;;1;00;02;V;O;1981;1969;N;0000035;0000000;0000000;01225;
14;46;019;5115409YJ1451N;0003;0001;0002;;1;01;01;AAL;O;1981;1969;N;0000104;0000000;0000000;01235;
14;46;019;5115409YJ1451N;0005;0001;0002;;1;01;01;AAL;O;1981;1969;N;0000035;0000000;0000000;01235;
14;46;019;5115408YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1969;N;0000147;0000000;0000000;01225;
14;46;019;5115408YJ1451N;0002;0001;0002;;1;01;01;AAL;O;1981;1969;N;0000112;0000000;0000000;01235;
14;46;019;5115408YJ1451N;0003;0001;0003;;1;00;02;AAP;O;1981;1969;N;0000034;0000000;0000000;01235;
14;46;019;5115407YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1969;N;0000112;0000000;0000000;01225;
14;46;019;5115407YJ1451N;0002;0001;0002;;1;00;BJ;AAL;O;1981;1969;N;0000028;0000000;0000000;01235;
14;46;019;5115407YJ1451N;0003;0001;0002;;1;01;01;AAL;O;1981;1969;N;0000028;0000000;0000000;01235;
14;46;019;5115407YJ1451N;0005;0001;0002;;1;00;02;AAL;O;1981;1969;N;0000032;0000000;0000000;01235;
14;46;019;5115407YJ1451N;0006;0001;0002;;1;01;01;AAL;O;1981;1969;N;0000032;0000000;0000000;01235;
14;46;019;5115407YJ1451N;0004;0001;0003;;1;01;01;AAL;O;1981;1969;N;0000090;0000000;0000000;01235;
14;46;019;5115405YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1969;N;0000115;0000000;0000000;01225;
14;46;019;5115405YJ1451N;0002;0001;0002;;1;00;BJ;AAL;O;1981;1969;N;0000031;0000000;0000000;01235;
14;46;019;5115405YJ1451N;0003;0001;0002;;1;00;02;AAP;O;1981;1969;N;0000033;0000000;0000000;01235;
14;46;019;5115405YJ1451N;0004;0001;0003;;1;01;01;AAL;O;1981;1969;N;0000121;0000000;0000000;01235;
14;46;019;5115404YJ1451N;0001;0001;0001;;1;00;01;V;O;1981;1971;N;0000099;0000000;0000000;01225;
14;46;019;5115404YJ1451N;0002;0001;0002;;1;01;01;AAL;O;1981;1971;N;0000086;0000000;0000000;01235;
14;46;019;5115404YJ1451N;0003;0001;0003;;1;00;02;AAP;O;1981;1971;N;0000031;0000000;0000000;01235;
14;46;019;5115403YJ1451N;0001;0001;0001;;1;00;01;V;;0000;1962;N;0000005;0000000;0000000;01225;
14;46;019;5115403YJ1451N;0003;0001;0001;;1;01;01;V;;0000;1962;N;0000092;0000000;0000000;01225;
14;46;019;5115403YJ1451N;0002;0001;0002;;1;00;BJ;AAL;;0000;1962;N;0000085;0000000;0000000;01235;
14;46;019;5115402YJ1451N;0001;0001;0001;;1;00;01;V;E;1978;1961;N;0000089;0000000;0000000;01225;
14;46;019;5115402YJ1451N;0003;0001;0001;;1;01;01;V;E;1978;1961;N;0000089;0000000;0000000;01225;
14;46;019;5115402YJ1451N;0002;0001;0002;;1;00;02;AAL;;0000;1985;N;0000088;0000000;0000000;01235;
14;46;019;5115402YJ1451N;0004;0001;0003;;1;01;02;V;;0000;1985;N;0000106;0000000;0000000;01225;
14;46;019;5115401YJ1451N;0001;0001;0001;;1;00;01;I;;0000;1945;N;0000014;0000000;0000000;02126;
14;46;019;5115401YJ1451N;0002;0001;0001;;1;00;BJ;AAL;;0000;1945;N;0000042;0000000;0000000;01236;
14;46;019;5115401YJ1451N;0003;0001;0001;;1;00;BJ;AAL;;0000;1945;N;0000009;0000000;0000000;01236;
14;46;019;5115401YJ1451N;0004;0001;0001;;1;01;01;AAL;;0000;1945;N;0000042;0000000;0000000;01236;
14;46;019;5114217YJ1451S;0001;0001;0001;;1;00;01;V;E;1963;1941;N;0000104;0000000;0000000;01227;
14;46;019;5114217YJ1451S;0002;0001;0001;;1;01;01;V;E;1963;1941;N;0000086;0000000;0000000;01227;
14;46;019;5114217YJ1451S;0004;0001;0001;;1;02;02;V;E;1963;1941;N;0000011;0000000;0000000;01227;
14;46;019;5114217YJ1451S;0003;0001;0002;;1;01;01;AAL;E;1963;1941;N;0000019;0000000;0000000;01236;
14;46;019;5114214YJ1451S;0001;0001;0001;;1;00;01;V;E;1979;1952;N;0000116;0000000;0000000;01227;
14;46;019;5114214YJ1451S;0002;0001;0002;;1;01;01;AAL;E;1979;1952;N;0000102;0000000;0000000;01236;
14;46;019;5114213YJ1451S;0001;0001;0001;;1;00;01;V;E;1975;1950;N;0000180;0000000;0000000;01227;
14;46;019;5114213YJ1451S;0002;0001;0002;;1;00;BJ;AAP;E;1975;1950;N;0000012;0000000;0000000;01236;
14;46;019;5114213YJ1451S;0003;0001;0003;;1;01;01;AAL;E;1975;1950;N;0000168;0000000;0000000;01236;
14;46;019;5114212YJ1451S;0001;0001;0001;;1;00;01;V;E;1980;1952;N;0000113;0000000;0000000;01227;
14;46;019;5114212YJ1451S;0002;0001;0002;;1;01;01;AAL;E;1980;1952;N;0000098;0000000;0000000;01236;
14;46;019;5114210YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1947;N;0000110;0000000;0000000;01227;
14;46;019;5114210YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1947;N;0000011;0000000;0000000;01236;
14;46;019;5114210YJ1451S;0003;0001;0002;;1;00;BJ;AAL;;0000;1947;N;0000028;0000000;0000000;01236;
14;46;019;5114210YJ1451S;0004;0001;0003;;1;01;01;AAL;;0000;1947;N;0000115;0000000;0000000;01236;
14;46;019;5114209YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1947;N;0000105;0000000;0000000;01225;
14;46;019;5114209YJ1451S;0002;0001;0001;;1;01;01;V;;0000;1947;N;0000077;0000000;0000000;01225;
14;46;019;5114209YJ1451S;0003;0001;0002;;1;00;02;V;;0000;1984;N;0000038;0000000;0000000;01235;
14;46;019;5114209YJ1451S;0004;0001;0002;;1;01;02;V;;0000;1984;N;0000038;0000000;0000000;01235;
14;46;019;5114208YJ1451S;0001;0001;0001;;1;00;01;V;E;1984;1967;N;0000144;0000000;0000000;01225;
14;46;019;5114208YJ1451S;0003;0001;0001;;1;01;01;V;E;1984;1967;N;0000069;0000000;0000000;01225;
14;46;019;5114208YJ1451S;0002;0001;0002;;1;00;BJ;AAL;E;1984;1967;N;0000050;0000000;0000000;01235;
14;46;019;5114207YJ1451S;0001;0001;0001;;1;00;01;V;O;1982;1971;N;0000126;0000000;0000000;01225;
14;46;019;5114207YJ1451S;0004;0001;0001;;1;01;01;V;O;1982;1971;N;0000119;0000000;0000000;01225;
14;46;019;5114207YJ1451S;0002;0001;0002;;1;00;BJ;AAL;O;1982;1971;N;0000093;0000000;0000000;01235;
14;46;019;5114207YJ1451S;0003;0001;0002;;1;00;BJ;AAL;O;1982;1971;N;0000028;0000000;0000000;01235;
14;46;019;5114207YJ1451S;0005;0001;0002;;1;01;01;AAL;O;1982;1971;N;0000011;0000000;0000000;01235;
14;46;019;5114207YJ1451S;0006;0001;0002;;1;01;01;AAL;O;1982;1971;N;0000013;0000000;0000000;01235;
14;46;019;5114207YJ1451S;0008;0001;0002;;1;02;02;AAL;O;1982;1971;N;0000016;0000000;0000000;01235;
14;46;019;5114207YJ1451S;0007;0001;0003;;1;02;02;AAL;O;1982;1971;N;0000083;0000000;0000000;01235;
14;46;019;5114206YJ1451S;0001;0001;0001;;1;00;01;V;E;1978;1966;N;0000120;0000000;0000000;01225;
14;46;019;5114206YJ1451S;0003;0001;0001;;1;01;01;V;E;1978;1966;N;0000092;0000000;0000000;01225;
14;46;019;5114206YJ1451S;0002;0001;0002;;1;00;BJ;AAL;E;1978;1966;N;0000085;0000000;0000000;01235;
14;46;019;5114205YJ1451S;0001;;0001;;C;OM;UN;V;;0000;1960;N;0000031;0000000;0000000;01126;AL3
14;46;019;5114205YJ1451S;0002;0001;0002;;1;00;01;AAP;;0000;1960;N;0000082;0000000;0000000;01136;
14;46;019;5114205YJ1451S;0003;0002;0002;;1;00;02;AAP;;0000;1960;N;0000080;0000000;0000000;01136;
14;46;019;5114205YJ1451S;0004;0003;0003;;1;01;01;V;;0000;1960;N;0000082;0000000;0000000;01126;
14;46;019;5114205YJ1451S;0005;0004;0003;;1;01;02;V;;0000;1960;N;0000078;0000000;0000000;01126;
14;46;019;5114205YJ1451S;0006;0005;0003;;1;02;03;V;;0000;1960;N;0000082;0000000;0000000;01126;
14;46;019;5114205YJ1451S;0007;0006;0003;;1;02;04;V;;0000;1960;N;0000078;0000000;0000000;01126;
14;46;019;5114204YJ1451S;0001;;0001;;C;OM;UN;V;;0000;1965;N;0000024;0000000;0000000;01126;AL3
14;46;019;5114204YJ1451S;0002;0001;0002;;1;00;01;V;;0000;1965;N;0000086;0000000;0000000;01126;
14;46;019;5114204YJ1451S;0004;0003;0002;;1;01;01;V;;0000;1965;N;0000088;0000000;0000000;01126;
14;46;019;5114204YJ1451S;0005;0004;0002;;1;01;02;V;;0000;1965;N;0000109;0000000;0000000;01126;
14;46;019;5114204YJ1451S;0003;0002;0003;;1;00;02;AAL;;0000;1965;N;0000108;0000000;0000000;01136;
14;46;019;5114202YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;1997;N;0000077;0000000;0000000;01234;
14;46;019;5114202YJ1451S;0007;0001;0001;;1;03;01;AAL;;0000;1997;N;0000057;0000000;0000000;01234;
14;46;019;5114202YJ1451S;0002;0001;0002;;1;00;02;V;;0000;1997;N;0000017;0000000;0000000;01124;
14;46;019;5114202YJ1451S;0004;0001;0002;;1;01;01;V;;0000;1997;N;0000099;0000000;0000000;01124;
14;46;019;5114202YJ1451S;0006;0001;0002;;1;02;01;V;;0000;1997;N;0000097;0000000;0000000;01124;
14;46;019;5114202YJ1451S;0003;0001;0003;;1;00;03;AAL;;0000;1984;N;0000037;0000000;0000000;01234;
14;46;019;5114202YJ1451S;0005;0001;0003;;1;01;02;AAL;;0000;1984;N;0000032;0000000;0000000;01234;
14;46;019;5114201YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1920;N;0000027;0000000;0000000;01227;
14;46;019;5114201YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1920;N;0000038;0000000;0000000;01236;
14;46;019;5113606YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1950;N;0000068;0000000;0000000;01227;
14;46;019;5113606YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1950;N;0000023;0000000;0000000;01237;
14;46;019;5113606YJ1451S;0003;0001;0003;;1;01;01;AAL;;0000;1950;N;0000086;0000000;0000000;01237;
14;46;019;5113604YJ1451S;0001;0001;0001;;1;00;01;V;E;1980;1967;N;0000151;0000000;0000000;01225;
14;46;019;5113604YJ1451S;0002;0001;0001;;1;01;01;V;E;1980;1967;N;0000151;0000000;0000000;01225;
14;46;019;5113604YJ1451S;0003;0001;0002;;1;02;02;AAL;E;1980;1967;N;0000011;0000000;0000000;01235;
14;46;019;5113602YJ1451S;0001;0001;0001;;1;00;01;V;O;1980;1971;N;0000150;0000000;0000000;01225;
14;46;019;5113602YJ1451S;0002;0001;0002;;1;00;BJ;AAL;O;1980;1971;N;0000076;0000000;0000000;01235;
14;46;019;5113602YJ1451S;0003;0001;0003;;1;01;01;V;O;1980;1971;N;0000088;0000000;0000000;01225;
14;46;019;5113329YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1967;N;0000038;0000000;0000000;01225;
14;46;019;5113329YJ1451S;0003;0001;0001;;1;01;01;V;;0000;1967;N;0000123;0000000;0000000;01225;
14;46;019;5113329YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1967;N;0000072;0000000;0000000;01235;
14;46;019;5113329YJ1451S;0005;0001;0002;;1;03;03;AAL;;0000;1967;N;0000016;0000000;0000000;01235;
14;46;019;5113329YJ1451S;0004;0001;0003;;1;02;02;AAL;;0000;1967;N;0000123;0000000;0000000;01235;
14;46;019;5113328YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1972;N;0000121;0000000;0000000;01225;
14;46;019;5113328YJ1451S;0005;0001;0001;;1;01;01;V;;0000;1972;N;0000178;0000000;0000000;01225;
14;46;019;5113328YJ1451S;0002;0001;0002;;1;00;BJ;C;;0000;1972;N;0000034;0000000;0000000;04115;
14;46;019;5113328YJ1451S;0003;0001;0003;;1;00;BJ;AAP;;0000;1972;N;0000029;0000000;0000000;01235;
14;46;019;5113328YJ1451S;0004;0001;0003;;1;00;BJ;AAL;;0000;1972;N;0000233;0000000;0000000;01235;
14;46;019;5113328YJ1451S;0006;0001;0004;;1;01;01;AAL;;0000;1972;N;0000016;0000000;0000000;01235;
14;46;019;5113327YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1970;N;0000145;0000000;0000000;01225;
14;46;019;5113327YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1970;N;0000081;0000000;0000000;01135;
14;46;019;5113327YJ1451S;0005;0002;0002;;1;01;01;AAL;;0000;1970;N;0000064;0000000;0000000;01135;
14;46;019;5113327YJ1451S;0003;0002;0003;;1;01;01;V;;0000;1970;N;0000155;0000000;0000000;01125;
14;46;019;5113327YJ1451S;0004;0002;0003;;1;00;BJ;V;;0000;1970;N;0000017;0000000;0000000;01125;
14;46;019;5113327YJ1451S;0006;0002;0004;;1;02;02;AAL;;0000;1970;N;0000018;0000000;0000000;01135;
14;46;019;5113324YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1935;N;0000113;0000000;0000000;01227;
14;46;019;5113324YJ1451S;0003;0001;0001;;1;01;01;V;;0000;1935;N;0000096;0000000;0000000;01227;
14;46;019;5113324YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1935;N;0000030;0000000;0000000;01236;
14;46;019;5113323YJ1451S;0001;0001;0001;;1;00;01;V;O;1980;1960;N;0000097;0000000;0000000;01225;
14;46;019;5113323YJ1451S;0003;0001;0001;;1;01;01;V;O;1980;1960;N;0000092;0000000;0000000;01225;
14;46;019;5113323YJ1451S;0002;0001;0002;;1;00;BJ;AAL;O;1980;1960;N;0000050;0000000;0000000;01235;
14;46;019;5113323YJ1451S;0004;0001;0003;;1;01;01;AAL;O;1980;1960;N;0000050;0000000;0000000;01235;
14;46;019;5113322YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1920;N;0000152;0000000;0000000;01226;
14;46;019;5113322YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1920;N;0000060;0000000;0000000;01236;
14;46;019;5113322YJ1451S;0003;0001;0003;;1;01;01;AAL;;0000;1920;N;0000199;0000000;0000000;01236;
14;46;019;5113321YJ1451S;0001;0001;0001;;1;00;01;V;O;1985;1963;N;0000088;0000000;0000000;01225;
14;46;019;5113321YJ1451S;0003;0001;0001;;1;01;01;V;O;1985;1963;N;0000020;0000000;0000000;01225;
14;46;019;5113321YJ1451S;0002;0001;0002;;1;00;BJ;AAL;O;1985;1963;N;0000017;0000000;0000000;01235;
14;46;019;5113321YJ1451S;0004;0001;0003;;1;01;01;AAL;O;1985;1963;N;0000057;0000000;0000000;01235;
14;46;019;5515712YJ1451N;0001;0001;0001;;1;00;01;V;;0000;1953;N;0000151;0000000;0000000;01227;
14;46;019;5515712YJ1451N;0002;0001;0002;;1;00;BJ;AAL;;0000;1953;N;0000113;0000000;0000000;01236;
14;46;019;5515712YJ1451N;0003;0001;0002;;1;00;BJ;AAL;;0000;1953;N;0000024;0000000;0000000;01236;
14;46;019;5515712YJ1451N;0004;0001;0003;;1;01;01;AAL;;0000;1953;N;0000284;0000000;0000000;01236;
14;46;019;5420912YJ1452S;0001;0001;0001;;1;00;01;V;;0000;1981;N;0000020;0000000;0000000;01225;
14;46;019;5420912YJ1452S;0002;0001;0001;;1;01;01;V;;0000;1981;N;0000130;0000000;0000000;01225;
14;46;019;5420912YJ1452S;0004;0001;0001;;1;01;01;V;;0000;1981;N;0000011;0000000;0000000;01225;
14;46;019;5420912YJ1452S;0003;0001;0002;;1;01;01;AAL;;0000;1981;N;0000022;0000000;0000000;01235;
14;46;019;5420912YJ1452S;0005;0001;0003;;1;01;01;AAL;;0000;1981;N;0000004;0000000;0000000;01235;
14;46;019;5420912YJ1452S;0006;0001;0003;;1;00;BJ;AAL;;0000;1981;N;0000113;0000000;0000000;01235;
14;46;019;5420911YJ1452S;0001;0001;0001;;1;00;01;AAL;;0000;1981;N;0000117;0000000;0000000;01235;
14;46;019;5420911YJ1452S;0006;0001;0001;;1;03;03;AAL;;0000;1981;N;0000014;0000000;0000000;01235;
14;46;019;5420911YJ1452S;0002;0001;0002;;1;00;BJ;V;;0000;1981;N;0000017;0000000;0000000;01225;
14;46;019;5420911YJ1452S;0003;0001;0002;;1;01;01;V;;0000;1981;N;0000126;0000000;0000000;01225;
14;46;019;5420911YJ1452S;0004;0001;0002;;1;02;02;V;;0000;1981;N;0000040;0000000;0000000;01225;
14;46;019;5420911YJ1452S;0007;0001;0002;;1;03;03;V;;0000;1981;N;0000010;0000000;0000000;01225;
14;46;019;5420911YJ1452S;0005;0001;0003;;1;02;02;AAL;;0000;1981;N;0000078;0000000;0000000;01235;
14;46;019;5420910YJ1452S;0001;0001;0001;;1;00;01;AAL;;0000;1981;N;0000110;0000000;0000000;01235;
14;46;019;5420910YJ1452S;0006;0001;0001;;1;03;03;AAL;;0000;1981;N;0000015;0000000;0000000;01235;
14;46;019;5420910YJ1452S;0002;0001;0002;;1;00;BJ;V;;0000;1981;N;0000021;0000000;0000000;01225;
14;46;019;5420910YJ1452S;0003;0001;0002;;1;01;01;V;;0000;1981;N;0000126;0000000;0000000;01225;
14;46;019;5420910YJ1452S;0005;0001;0002;;1;02;02;V;;0000;1981;N;0000047;0000000;0000000;01225;
14;46;019;5420910YJ1452S;0007;0001;0002;;1;03;03;V;;0000;1981;N;0000010;0000000;0000000;01225;
14;46;019;5420910YJ1452S;0004;0001;0003;;1;02;02;AAL;;0000;1981;N;0000079;0000000;0000000;01235;
14;46;019;5420711YJ1452S;0001;0001;0001;;1;01;01;V;;0000;1981;N;0000160;0000000;0000000;01225;
14;46;019;5420711YJ1452S;0002;0001;0001;;1;00;BJ;V;;0000;1981;N;0000014;0000000;0000000;01225;
14;46;019;5420711YJ1452S;0003;0001;0002;;1;00;BJ;C;;0000;1981;N;0000142;0000000;0000000;04115;
14;46;019;5420711YJ1452S;0004;0001;0003;;1;02;01;AAL;;0000;1981;N;0000160;0000000;0000000;01235;
14;46;019;5420711YJ1452S;0005;0001;0004;;1;03;03;AAL;;0000;1981;N;0000012;0000000;0000000;01235;
14;46;019;5420711YJ1452S;0006;0001;0004;;1;03;03;AAL;;0000;1981;N;0000004;0000000;0000000;01235;
14;46;019;5113320YJ1451S;0001;;0001;;C;OM;UN;V;;0000;1963;N;0000048;0000000;0000000;01126;AL3
14;46;019;5113320YJ1451S;0002;0001;0002;;1;00;01;AAL;;0000;1963;N;0000176;0000000;0000000;01136;
14;46;019;5113320YJ1451S;0003;0002;0003;;1;01;01;V;;0000;1963;N;0000132;0000000;0000000;01126;
14;46;019;5113320YJ1451S;0005;0003;0003;;1;02;02;V;;0000;1963;N;0000085;0000000;0000000;01126;
14;46;019;5113320YJ1451S;0004;0002;0004;;1;01;01;AAL;;0000;1963;N;0000006;0000000;0000000;01136;
14;46;019;5113320YJ1451S;0006;0003;0005;;1;02;02;AAL;;0000;1963;N;0000006;0000000;0000000;01136;
14;46;019;5113318YJ1451S;0001;0001;0001;;1;00;01;V;;0000;1930;N;0000102;0000000;0000000;01227;
14;46;019;5113318YJ1451S;0002;0001;0002;;1;00;BJ;AAL;;0000;1930;N;0000032;0000000;0000000;01237;
14;46;019;5113318YJ1451S;0003;0001;0003;;1;01;01;AAL;;0000;1930;N;0000094;0000000;0000000;01237;
14;46;019;5113317YJ1451S;0001;;0001;;C;OM;UN;V;;0000;1960;N;0000022;0000000;0000000;01225;AL3
14;46;019;5113317YJ1451S;0002;0001;0002;;1;00;01;V;E;1981;1970;N;0000076;0000000;0000000;01225;
14;46;019;5113317YJ1451S;0005;0002;0002;;1;01;01;V;O;1981;1975;N;0000107;0000000;0000000;01124;
14;46;019;5113317YJ1451S;0003;0001;0003;;1;00;BJ;AAL;E;1981;1970;N;0000047;0000000;0000000;01134;
14;46;019;5113317YJ1451S;0004;0001;0004;;1;00;BJ;AAP;E;1981;1970;N;0000011;0000000;0000000;01134;
14;46;019;5113317YJ1451S;0006;0002;0004;;1;01;01;AAL;O;1981;1975;N;0000028;0000000;0000000;01134;
14;46;019;5113315YJ1451S;0001;0001;0001;;1;00;01;V;O;1950;1937;N;0000099;0000000;0000000;01226;
